department,year,base,unit,count
創造技術工学科,1962,計,学科,0
創造技術工学科,1962,計,学級,0
産業システム工学科,1962,国立,学科,0
産業システム工学科,1962,国立,学級,0
産業システム工学科,1962,公立,学科,0
産業システム工学科,1962,公立,学級,0
産業システム工学科,1962,私立,学科,0
産業システム工学科,1962,私立,学級,0
産業システム工学科,1962,計,学科,0
産業システム工学科,1962,計,学級,0
創造工学科,1962,国立,学科,0
創造工学科,1962,国立,学級,0
創造工学科,1962,公立,学科,0
創造工学科,1962,公立,学級,0
創造工学科,1962,私立,学科,0
創造工学科,1962,私立,学級,0
創造工学科,1962,計,学科,0
創造工学科,1962,計,学級,0
生産デザイン工学科,1962,国立,学科,0
生産デザイン工学科,1962,国立,学級,0
生産デザイン工学科,1962,公立,学科,0
生産デザイン工学科,1962,公立,学級,0
生産デザイン工学科,1962,私立,学科,0
生産デザイン工学科,1962,私立,学級,0
生産デザイン工学科,1962,計,学科,0
生産デザイン工学科,1962,計,学級,0
総合理工学科,1962,国立,学科,0
総合理工学科,1962,国立,学級,0
総合理工学科,1962,公立,学科,0
総合理工学科,1962,公立,学級,0
総合理工学科,1962,私立,学科,0
総合理工学科,1962,私立,学級,0
総合理工学科,1962,計,学科,0
総合理工学科,1962,計,学級,0
ソーシャルデザイン工学科,1962,国立,学科,0
ソーシャルデザイン工学科,1962,国立,学級,0
ソーシャルデザイン工学科,1962,公立,学科,0
ソーシャルデザイン工学科,1962,公立,学級,0
ソーシャルデザイン工学科,1962,私立,学科,0
ソーシャルデザイン工学科,1962,私立,学級,0
ソーシャルデザイン工学科,1962,計,学科,0
ソーシャルデザイン工学科,1962,計,学級,0
未来創造工学科,1962,国立,学科,0
未来創造工学科,1962,国立,学級,0
未来創造工学科,1962,公立,学科,0
未来創造工学科,1962,公立,学級,0
未来創造工学科,1962,私立,学科,0
未来創造工学科,1962,私立,学級,0
未来創造工学科,1962,計,学科,0
未来創造工学科,1962,計,学級,0
総合工学科,1962,国立,学科,0
総合工学科,1962,国立,学級,0
総合工学科,1962,公立,学科,0
総合工学科,1962,公立,学級,0
総合工学科,1962,私立,学科,0
総合工学科,1962,私立,学級,0
総合工学科,1962,計,学科,0
総合工学科,1962,計,学級,0
創造システム工学科,1962,国立,学科,0
創造システム工学科,1962,国立,学級,0
創造システム工学科,1962,公立,学科,0
創造システム工学科,1962,公立,学級,0
創造システム工学科,1962,私立,学科,0
創造システム工学科,1962,私立,学級,0
創造システム工学科,1962,計,学科,0
創造システム工学科,1962,計,学級,0
国際創造工学科,1962,国立,学科,0
国際創造工学科,1962,国立,学級,0
国際創造工学科,1962,公立,学科,0
国際創造工学科,1962,公立,学級,0
国際創造工学科,1962,私立,学科,0
国際創造工学科,1962,私立,学級,0
国際創造工学科,1962,計,学科,0
国際創造工学科,1962,計,学級,0
国際理工学科,1962,国立,学科,0
国際理工学科,1962,国立,学級,0
国際理工学科,1962,公立,学科,0
国際理工学科,1962,公立,学級,0
国際理工学科,1962,私立,学科,0
国際理工学科,1962,私立,学級,0
国際理工学科,1962,計,学科,0
国際理工学科,1962,計,学級,0
航海学科,1962,国立,学科,0
航海学科,1962,国立,学級,0
航海学科,1962,公立,学科,0
航海学科,1962,公立,学級,0
航海学科,1962,私立,学科,0
航海学科,1962,私立,学級,0
航海学科,1962,計,学科,0
航海学科,1962,計,学級,0
機関学科,1962,国立,学科,0
機関学科,1962,国立,学級,0
機関学科,1962,公立,学科,0
機関学科,1962,公立,学級,0
機関学科,1962,私立,学科,0
機関学科,1962,私立,学級,0
機関学科,1962,計,学科,0
機関学科,1962,計,学級,0
商船学科,1962,国立,学科,0
商船学科,1962,国立,学級,0
商船学科,1962,公立,学科,0
商船学科,1962,公立,学級,0
商船学科,1962,私立,学科,0
商船学科,1962,私立,学級,0
商船学科,1962,計,学科,0
商船学科,1962,計,学級,0
経営情報学科,1962,国立,学科,0
経営情報学科,1962,国立,学級,0
経営情報学科,1962,公立,学科,0
経営情報学科,1962,公立,学級,0
経営情報学科,1962,私立,学科,0
経営情報学科,1962,私立,学級,0
経営情報学科,1962,計,学科,0
経営情報学科,1962,計,学級,0
情報デザイン学科,1962,国立,学科,0
情報デザイン学科,1962,国立,学級,0
情報デザイン学科,1962,公立,学科,0
情報デザイン学科,1962,公立,学級,0
情報デザイン学科,1962,私立,学科,0
情報デザイン学科,1962,私立,学級,0
情報デザイン学科,1962,計,学科,0
情報デザイン学科,1962,計,学級,0
コミュニケーション情報学科,1962,国立,学科,0
コミュニケーション情報学科,1962,国立,学級,0
コミュニケーション情報学科,1962,公立,学科,0
コミュニケーション情報学科,1962,公立,学級,0
コミュニケーション情報学科,1962,私立,学科,0
コミュニケーション情報学科,1962,私立,学級,0
コミュニケーション情報学科,1962,計,学科,0
コミュニケーション情報学科,1962,計,学級,0
ビジネスコミュニケーション学科,1962,国立,学科,0
ビジネスコミュニケーション学科,1962,国立,学級,0
ビジネスコミュニケーション学科,1962,公立,学科,0
ビジネスコミュニケーション学科,1962,公立,学級,0
ビジネスコミュニケーション学科,1962,私立,学科,0
ビジネスコミュニケーション学科,1962,私立,学級,0
ビジネスコミュニケーション学科,1962,計,学科,0
ビジネスコミュニケーション学科,1962,計,学級,0
国際流通学科,1962,国立,学科,0
国際流通学科,1962,国立,学級,0
国際流通学科,1962,公立,学科,0
国際流通学科,1962,公立,学級,0
国際流通学科,1962,私立,学科,0
国際流通学科,1962,私立,学級,0
国際流通学科,1962,計,学科,0
国際流通学科,1962,計,学級,0
国際ビジネス学科,1962,国立,学科,0
国際ビジネス学科,1962,国立,学級,0
国際ビジネス学科,1962,公立,学科,0
国際ビジネス学科,1962,公立,学級,0
国際ビジネス学科,1962,私立,学科,0
国際ビジネス学科,1962,私立,学級,0
国際ビジネス学科,1962,計,学科,0
国際ビジネス学科,1962,計,学級,0
情報機械システム工学科,1962,国立,学科,0
情報機械システム工学科,1962,国立,学級,0
情報機械システム工学科,1962,公立,学科,0
情報機械システム工学科,1962,公立,学級,0
情報機械システム工学科,1962,私立,学科,0
情報機械システム工学科,1962,私立,学級,0
情報機械システム工学科,1962,計,学科,0
情報機械システム工学科,1962,計,学級,0
計,1962,国立,学科,31
計,1962,国立,学級,37
計,1962,公立,学科,5
計,1962,公立,学級,9
計,1962,私立,学科,11
計,1962,私立,学級,17
計,1962,計,学科,47
計,1962,計,学級,63
機械工学科,1963,国立,学科,24
機械工学科,1963,国立,学級,36
機械工学科,1963,公立,学科,4
機械工学科,1963,公立,学級,10
機械工学科,1963,私立,学科,5
機械工学科,1963,私立,学級,9
機械工学科,1963,計,学科,33
機械工学科,1963,計,学級,55
生産機械工学科,1963,国立,学科,0
生産機械工学科,1963,国立,学級,0
生産機械工学科,1963,公立,学科,0
生産機械工学科,1963,公立,学級,0
生産機械工学科,1963,私立,学科,0
生産機械工学科,1963,私立,学級,0
生産機械工学科,1963,計,学科,0
生産機械工学科,1963,計,学級,0
機械電気工学科,1963,国立,学科,0
機械電気工学科,1963,国立,学級,0
機械電気工学科,1963,公立,学科,0
機械電気工学科,1963,公立,学級,0
機械電気工学科,1963,私立,学科,0
機械電気工学科,1963,私立,学級,0
機械電気工学科,1963,計,学科,0
機械電気工学科,1963,計,学級,0
金属工学科,1963,国立,学科,0
金属工学科,1963,国立,学級,0
金属工学科,1963,公立,学科,0
金属工学科,1963,公立,学級,0
金属工学科,1963,私立,学科,0
金属工学科,1963,私立,学級,0
金属工学科,1963,計,学科,0
金属工学科,1963,計,学級,0
機械システム工学科,1963,国立,学科,0
機械システム工学科,1963,国立,学級,0
機械システム工学科,1963,公立,学科,0
機械システム工学科,1963,公立,学級,0
機械システム工学科,1963,私立,学科,0
機械システム工学科,1963,私立,学級,0
機械システム工学科,1963,計,学科,0
機械システム工学科,1963,計,学級,0
知能機械工学科,1963,国立,学科,0
知能機械工学科,1963,国立,学級,0
知能機械工学科,1963,公立,学科,0
知能機械工学科,1963,公立,学級,0
知能機械工学科,1963,私立,学科,0
知能機械工学科,1963,私立,学級,0
知能機械工学科,1963,計,学科,0
知能機械工学科,1963,計,学級,0
材料工学科,1963,国立,学科,0
材料工学科,1963,国立,学級,0
材料工学科,1963,公立,学科,0
材料工学科,1963,公立,学級,0
材料工学科,1963,私立,学科,0
材料工学科,1963,私立,学級,0
材料工学科,1963,計,学科,0
材料工学科,1963,計,学級,0
環境材料工学科,1963,国立,学科,0
環境材料工学科,1963,国立,学級,0
環境材料工学科,1963,公立,学科,0
環境材料工学科,1963,公立,学級,0
環境材料工学科,1963,私立,学科,0
環境材料工学科,1963,私立,学級,0
環境材料工学科,1963,計,学科,0
環境材料工学科,1963,計,学級,0
マテリアル環境工学科,1963,国立,学科,0
マテリアル環境工学科,1963,国立,学級,0
マテリアル環境工学科,1963,公立,学科,0
マテリアル環境工学科,1963,公立,学級,0
マテリアル環境工学科,1963,私立,学科,0
マテリアル環境工学科,1963,私立,学級,0
マテリアル環境工学科,1963,計,学科,0
マテリアル環境工学科,1963,計,学級,0
機械知能システム工学科,1963,国立,学科,0
機械知能システム工学科,1963,国立,学級,0
機械知能システム工学科,1963,公立,学科,0
機械知能システム工学科,1963,公立,学級,0
機械知能システム工学科,1963,私立,学科,0
機械知能システム工学科,1963,私立,学級,0
機械知能システム工学科,1963,計,学科,0
機械知能システム工学科,1963,計,学級,0
システム制御工学科,1963,国立,学科,0
システム制御工学科,1963,国立,学級,0
システム制御工学科,1963,公立,学科,0
システム制御工学科,1963,公立,学級,0
システム制御工学科,1963,私立,学科,0
システム制御工学科,1963,私立,学級,0
システム制御工学科,1963,計,学科,0
システム制御工学科,1963,計,学級,0
生産システム工学科,1963,国立,学科,0
生産システム工学科,1963,国立,学級,0
生産システム工学科,1963,公立,学科,0
生産システム工学科,1963,公立,学級,0
生産システム工学科,1963,私立,学科,0
生産システム工学科,1963,私立,学級,0
生産システム工学科,1963,計,学科,0
生産システム工学科,1963,計,学級,0
材料システム工学科,1963,国立,学科,0
材料システム工学科,1963,国立,学級,0
材料システム工学科,1963,公立,学科,0
材料システム工学科,1963,公立,学級,0
材料システム工学科,1963,私立,学科,0
材料システム工学科,1963,私立,学級,0
材料システム工学科,1963,計,学科,0
材料システム工学科,1963,計,学級,0
電気工学科,1963,国立,学科,24
電気工学科,1963,国立,学級,24
電気工学科,1963,公立,学科,3
電気工学科,1963,公立,学級,4
電気工学科,1963,私立,学科,5
